기준년월,지역명,시군구명,순서,대상구분_상,대상구분_하,합계,본인,유족
2025-03,강원특별자치도,양구군,32,참전유공자,6.25및월남전쟁,0,0,0
2025-03,강원특별자치도,양구군,33,고엽제후유의증·고엽제후유증2세,고엽제후유의증,23,23,0
2025-03,강원특별자치도,양구군,34,고엽제후유의증·고엽제후유증2세,고엽제후유증2세,0,0,0
2025-03,강원특별자치도,양구군,35,5.18민주유공자,5·18사망자 또는 행불자,0,0,0
2025-03,강원특별자치도,양구군,36,5.18민주유공자,5·18부상자,0,0,0
2025-03,강원특별자치도,양구군,37,5.18민주유공자,5·18희생자,0,0,0
2025-03,강원특별자치도,양구군,38,특수임무유공자,특수임무사망자 또는 행불자,0,0,0
2025-03,강원특별자치도,양구군,39,특수임무유공자,특수임무부상자,1,1,0
2025-03,강원특별자치도,양구군,40,특수임무유공자,특수임무공로자,8,3,5
2025-03,강원특별자치도,양구군,41,중·장기복무제대군인,중·장기복무제대군인,202,202,0
2025-03,강원특별자치도,양양군,1,순국선열,건국훈장,4,0,4
2025-03,강원특별자치도,양양군,2,순국선열,건국포장,0,0,0
2025-03,강원특별자치도,양양군,3,순국선열,대통령표창,1,0,1
2025-03,강원특별자치도,양양군,4,애국지사,건국훈장,3,0,3
2025-03,강원특별자치도,양양군,5,애국지사,건국포장,1,0,1
2025-03,강원특별자치도,양양군,6,애국지사,대통령표창,2,0,2
2025-03,강원특별자치도,양양군,7,전몰·전상·순직·공상군경,전몰군경,32,0,32
2025-03,강원특별자치도,양양군,8,전몰·전상·순직·공상군경,전상군경,134,54,80
2025-03,강원특별자치도,양양군,9,전몰·전상·순직·공상군경,순직군경,13,0,13
2025-03,강원특별자치도,양양군,10,전몰·전상·순직·공상군경,공상군경,63,44,19
2025-03,강원특별자치도,양양군,11,고엽제후유증,고엽제후유증,53,35,18
2025-03,강원특별자치도,양양군,12,무공수훈자,무공수훈자,98,18,80
2025-03,강원특별자치도,양양군,13,보국수훈자,보국수훈자,59,58,1
2025-03,강원특별자치도,양양군,14,재일학도의용군인,재일학도의용군인,0,0,0
2025-03,강원특별자치도,양양군,15,4.19혁명유공자,4·19혁명사망자,0,0,0
2025-03,강원특별자치도,양양군,16,4.19혁명유공자,4·19혁명부상자,0,0,0
2025-03,강원특별자치도,양양군,17,4.19혁명유공자,4·19혁명공로자,0,0,0
2025-03,강원특별자치도,양양군,18,순직·공상공무원,순직공무원,6,0,6
2025-03,강원특별자치도,양양군,19,순직·공상공무원,공상공무원,3,1,2
2025-03,강원특별자치도,양양군,20,특별공로순직자,특별공로순직자,0,0,0
2025-03,강원특별자치도,양양군,21,6·18자유상이자,6·18자유상이자,0,0,0
2025-03,강원특별자치도,양양군,22,지원대상자,지원순직군경,0,0,0
2025-03,강원특별자치도,양양군,23,지원대상자,지원공상군경,1,1,0
2025-03,강원특별자치도,양양군,24,지원대상자,지원순직공무원,0,0,0
2025-03,강원특별자치도,양양군,25,지원대상자,지원공상공무원,1,1,0
2025-03,강원특별자치도,양양군,26,보훈보상대상자,재해사망군경,2,0,2
2025-03,강원특별자치도,양양군,27,보훈보상대상자,재해부상군경,2,2,0
2025-03,강원특별자치도,양양군,28,보훈보상대상자,재해사망공무원,1,0,1
2025-03,강원특별자치도,양양군,29,보훈보상대상자,재해부상공무원,0,0,0
2025-03,강원특별자치도,양양군,30,참전유공자,6·25전쟁,36,36,0
